forecaster_id,target_year,forecast_year,forecast_quarter,ens_fc
7,2003,2003,2,1.25
9,2003,2003,2,1.2
11,2003,2003,2,0.7
14,2003,2003,2,0.9
16,2003,2003,2,1.3
17,2003,2003,2,1.1
20,2003,2003,2,1
22,2003,2003,2,0.9
23,2003,2003,2,1
24,2003,2003,2,1.2
26,2003,2003,2,0.7
29,2003,2003,2,0.9
30,2003,2003,2,0.9
31,2003,2003,2,0.7
32,2003,2003,2,1
33,2003,2003,2,1.5
35,2003,2003,2,1
37,2003,2003,2,1.2
41,2003,2003,2,1
47,2003,2003,2,0.8
48,2003,2003,2,0.9
50,2003,2003,2,1.1
52,2003,2003,2,0.8
53,2003,2003,2,0.9
54,2003,2003,2,1.1
56,2003,2003,2,1
59,2003,2003,2,1
60,2003,2003,2,1.2
62,2003,2003,2,1
63,2003,2003,2,0.9
67,2003,2003,2,1.5
68,2003,2003,2,1.3
71,2003,2003,2,0.9
72,2003,2003,2,0.9
73,2003,2003,2,1
76,2003,2003,2,1
80,2003,2003,2,1.2
82,2003,2003,2,1
84,2003,2003,2,1.1
85,2003,2003,2,1
87,2003,2003,2,0.9
89,2003,2003,2,1
90,2003,2003,2,1
91,2003,2003,2,1
92,2003,2003,2,1.2
93,2003,2003,2,1
94,2003,2003,2,1.5
95,2003,2003,2,1
96,2003,2003,2,0.9
3,2004,2003,2,1.7
4,2004,2003,2,2
5,2004,2003,2,2.2
7,2004,2003,2,2.75
9,2004,2003,2,2.2
11,2004,2003,2,2
14,2004,2003,2,1.7
16,2004,2003,2,2
17,2004,2003,2,2
20,2004,2003,2,2.3
22,2004,2003,2,1.5
23,2004,2003,2,2.2
24,2004,2003,2,2.5
26,2004,2003,2,2
29,2004,2003,2,2.3
30,2004,2003,2,2.3
31,2004,2003,2,1.9
32,2004,2003,2,2.6
33,2004,2003,2,2
37,2004,2003,2,2.2
41,2004,2003,2,2.2
47,2004,2003,2,1.6
48,2004,2003,2,1.8
50,2004,2003,2,1.9
52,2004,2003,2,2.2
53,2004,2003,2,2
54,2004,2003,2,2.2
56,2004,2003,2,1.8
59,2004,2003,2,2.2
60,2004,2003,2,2.3
62,2004,2003,2,2
63,2004,2003,2,2.3
67,2004,2003,2,2
68,2004,2003,2,2.5
71,2004,2003,2,1.9
72,2004,2003,2,2.2
73,2004,2003,2,2.8
76,2004,2003,2,1.8
80,2004,2003,2,1.9
82,2004,2003,2,1.7
84,2004,2003,2,2
85,2004,2003,2,2
87,2004,2003,2,2.1
89,2004,2003,2,2.2
90,2004,2003,2,2.4
91,2004,2003,2,1.9
92,2004,2003,2,2.2
93,2004,2003,2,2.5
94,2004,2003,2,2
95,2004,2003,2,2
96,2004,2003,2,1.9
1,2003,2003,3,0.5
2,2003,2003,3,0.4
4,2003,2003,3,0.8
7,2003,2003,3,0.7
9,2003,2003,3,0.8
10,2003,2003,3,0.56837843
11,2003,2003,3,0.4
14,2003,2003,3,0.7
15,2003,2003,3,0.8
16,2003,2003,3,0.6
17,2003,2003,3,0.7
19,2003,2003,3,0.5
20,2003,2003,3,0.6
23,2003,2003,3,0.5
24,2003,2003,3,0.7
26,2003,2003,3,0.4
29,2003,2003,3,0.5
30,2003,2003,3,0.5
32,2003,2003,3,0.6
33,2003,2003,3,0.6
35,2003,2003,3,0.6
36,2003,2003,3,1.3
37,2003,2003,3,1
39,2003,2003,3,0.5
41,2003,2003,3,0.6
42,2003,2003,3,0.775
45,2003,2003,3,0.9
47,2003,2003,3,0.5
48,2003,2003,3,0.6
52,2003,2003,3,0.3
53,2003,2003,3,0.5
54,2003,2003,3,0.7
56,2003,2003,3,0.7
57,2003,2003,3,0.8
59,2003,2003,3,0.5
60,2003,2003,3,0.7
63,2003,2003,3,0.4
71,2003,2003,3,0.5
72,2003,2003,3,0.7
73,2003,2003,3,1
76,2003,2003,3,0.6
80,2003,2003,3,0.6
82,2003,2003,3,0.4
84,2003,2003,3,0.7
85,2003,2003,3,0.5
87,2003,2003,3,0.6
89,2003,2003,3,1
90,2003,2003,3,0.6
91,2003,2003,3,0.7
92,2003,2003,3,0.9
93,2003,2003,3,0.8
94,2003,2003,3,1
95,2003,2003,3,0.7
96,2003,2003,3,0.6
1,2004,2003,3,1.6
2,2004,2003,3,1
4,2004,2003,3,2
7,2004,2003,3,1.7
9,2004,2003,3,1.8
10,2004,2003,3,1.74347999
11,2004,2003,3,1.4
14,2004,2003,3,1.2
15,2004,2003,3,2
16,2004,2003,3,1.2
17,2004,2003,3,1.5
19,2004,2003,3,1.5
20,2004,2003,3,2
23,2004,2003,3,1.6
24,2004,2003,3,1.7
26,2004,2003,3,1.4
29,2004,2003,3,1.5
30,2004,2003,3,1.9
32,2004,2003,3,2
33,2004,2003,3,1.5
36,2004,2003,3,1.8
37,2004,2003,3,1.8
39,2004,2003,3,1.5
41,2004,2003,3,1.8
42,2004,2003,3,1.75
45,2004,2003,3,1.7
47,2004,2003,3,1.5
48,2004,2003,3,1.8
52,2004,2003,3,1.3
53,2004,2003,3,1.7
54,2004,2003,3,1.8
56,2004,2003,3,1.6
57,2004,2003,3,1.9
59,2004,2003,3,1.5
60,2004,2003,3,2.1
63,2004,2003,3,1.4
71,2004,2003,3,1.7
72,2004,2003,3,1.6
73,2004,2003,3,2.5
76,2004,2003,3,1.3
80,2004,2003,3,1.8
82,2004,2003,3,1.2
84,2004,2003,3,1.6
85,2004,2003,3,1.5
87,2004,2003,3,1.9
89,2004,2003,3,2.2
90,2004,2003,3,1.7
91,2004,2003,3,1.5
92,2004,2003,3,1.5
93,2004,2003,3,2.2
94,2004,2003,3,1.7
95,2004,2003,3,1.9
96,2004,2003,3,1.5
1,2003,2003,4,0.6
3,2003,2003,4,0.4
4,2003,2003,4,0.5
5,2003,2003,4,0.5
7,2003,2003,4,0.4
10,2003,2003,4,0.35187457
11,2003,2003,4,0.4
14,2003,2003,4,0.4
15,2003,2003,4,0.75
16,2003,2003,4,0.5
17,2003,2003,4,0.5
19,2003,2003,4,0.5
20,2003,2003,4,0.5
22,2003,2003,4,0.4
23,2003,2003,4,0.5
24,2003,2003,4,0.5
26,2003,2003,4,0.4
29,2003,2003,4,0.4
30,2003,2003,4,0.4
31,2003,2003,4,0.4
32,2003,2003,4,0.5
33,2003,2003,4,0.5
35,2003,2003,4,0.6
36,2003,2003,4,0.5
37,2003,2003,4,0.5
38,2003,2003,4,0.4
39,2003,2003,4,0.4
40,2003,2003,4,0.4
41,2003,2003,4,0.4
42,2003,2003,4,0.5
45,2003,2003,4,0.5
47,2003,2003,4,0.4
48,2003,2003,4,0.5
49,2003,2003,4,0.4
50,2003,2003,4,0.2
52,2003,2003,4,0.4
53,2003,2003,4,0.5
54,2003,2003,4,0.4
56,2003,2003,4,0.4
57,2003,2003,4,0.4
59,2003,2003,4,0.3
60,2003,2003,4,0.4
61,2003,2003,4,0.3
62,2003,2003,4,0.6
67,2003,2003,4,0.5
68,2003,2003,4,0.6
70,2003,2003,4,0.5
73,2003,2003,4,0.5
76,2003,2003,4,0.5
80,2003,2003,4,0.4
82,2003,2003,4,0.4
84,2003,2003,4,0.5
85,2003,2003,4,0.5
88,2003,2003,4,0.5
89,2003,2003,4,0.5
90,2003,2003,4,0.5
91,2003,2003,4,0.4
92,2003,2003,4,0.5
93,2003,2003,4,0.5
94,2003,2003,4,0.5
95,2003,2003,4,0.5
96,2003,2003,4,0.5
1,2004,2003,4,1.6
3,2004,2003,4,1.7
4,2004,2003,4,1.6
5,2004,2003,4,1.5
7,2004,2003,4,1.8
10,2004,2003,4,1.69513054
11,2004,2003,4,1.6
14,2004,2003,4,1.5
15,2004,2003,4,2
16,2004,2003,4,1.4
17,2004,2003,4,1.6
19,2004,2003,4,1.5
20,2004,2003,4,1.5
22,2004,2003,4,1.6
23,2004,2003,4,2
24,2004,2003,4,1.7
26,2004,2003,4,1.6
29,2004,2003,4,1.7
30,2004,2003,4,1.7
31,2004,2003,4,1.7
32,2004,2003,4,1.9
33,2004,2003,4,1.9
36,2004,2003,4,1.8
37,2004,2003,4,1.8
38,2004,2003,4,1.5
39,2004,2003,4,1.1
40,2004,2003,4,1.6
41,2004,2003,4,1.6
42,2004,2003,4,1.6
45,2004,2003,4,2
47,2004,2003,4,1.5
48,2004,2003,4,1.6
49,2004,2003,4,2.6
50,2004,2003,4,1.7
52,2004,2003,4,1.4
53,2004,2003,4,1.7
54,2004,2003,4,1.5
56,2004,2003,4,1.4
57,2004,2003,4,1.9
59,2004,2003,4,1.6
60,2004,2003,4,2
61,2004,2003,4,1.5
62,2004,2003,4,2
67,2004,2003,4,1.6
68,2004,2003,4,2
70,2004,2003,4,1.7
73,2004,2003,4,1
76,2004,2003,4,1.4
80,2004,2003,4,1.8
82,2004,2003,4,1.3
84,2004,2003,4,1.5
85,2004,2003,4,1.5
88,2004,2003,4,2.2
89,2004,2003,4,1.9
90,2004,2003,4,1.7
91,2004,2003,4,1.2
92,2004,2003,4,1.8
93,2004,2003,4,1.9
94,2004,2003,4,1.8
95,2004,2003,4,2
96,2004,2003,4,1.6
1,2004,2004,1,1.6
2,2004,2004,1,2
4,2004,2004,1,1.9
7,2004,2004,1,1.75
9,2004,2004,1,1.8
11,2004,2004,1,1.7
14,2004,2004,1,1.5
15,2004,2004,1,2
16,2004,2004,1,1.6
17,2004,2004,1,1.6
18,2004,2004,1,1
20,2004,2004,1,1.8
22,2004,2004,1,1.6
23,2004,2004,1,1.9
24,2004,2004,1,2
26,2004,2004,1,1.7
28,2004,2004,1,2.6
29,2004,2004,1,1.7
30,2004,2004,1,2
31,2004,2004,1,1.8
32,2004,2004,1,1.9
35,2004,2004,1,2
38,2004,2004,1,1.6
39,2004,2004,1,1.5
41,2004,2004,1,1.8
42,2004,2004,1,1.8
45,2004,2004,1,2.2
47,2004,2004,1,1.4
48,2004,2004,1,1.6
49,2004,2004,1,2.6
50,2004,2004,1,2.1
53,2004,2004,1,1.6
54,2004,2004,1,1.8
56,2004,2004,1,1.5
57,2004,2004,1,2
59,2004,2004,1,1.8
60,2004,2004,1,1.7
61,2004,2004,1,1.9
63,2004,2004,1,1.7
65,2004,2004,1,1.8
67,2004,2004,1,1.6
68,2004,2004,1,2
70,2004,2004,1,1.7
71,2004,2004,1,2
73,2004,2004,1,1.5
76,2004,2004,1,1.5
80,2004,2004,1,2
82,2004,2004,1,1.7
84,2004,2004,1,1.8
85,2004,2004,1,1.7
88,2004,2004,1,2.2
89,2004,2004,1,1.7
90,2004,2004,1,1.7
91,2004,2004,1,1.5
92,2004,2004,1,1.8
93,2004,2004,1,1.9
94,2004,2004,1,2.1
95,2004,2004,1,1.9
96,2004,2004,1,1.7
97,2004,2004,1,1.7
1,2005,2004,1,2.3
2,2005,2004,1,2.5
4,2005,2004,1,2.3
7,2005,2004,1,2.2
9,2005,2004,1,2.3
11,2005,2004,1,2
14,2005,2004,1,2.3
15,2005,2004,1,2.5
16,2005,2004,1,2
17,2005,2004,1,2.4
18,2005,2004,1,1.5
20,2005,2004,1,2.3
22,2005,2004,1,1.9
23,2005,2004,1,2.3
24,2005,2004,1,2.5
26,2005,2004,1,2
28,2005,2004,1,2.4
29,2005,2004,1,2.1
30,2005,2004,1,2.4
31,2005,2004,1,2.4
32,2005,2004,1,2.3
38,2005,2004,1,2.3
39,2005,2004,1,2.1
41,2005,2004,1,2.6
42,2005,2004,1,2.1
45,2005,2004,1,1.8
47,2005,2004,1,1.2
49,2005,2004,1,2.4
50,2005,2004,1,2.75
53,2005,2004,1,2
54,2005,2004,1,2.3
56,2005,2004,1,2
57,2005,2004,1,2.2
59,2005,2004,1,2.4
60,2005,2004,1,2.4
61,2005,2004,1,3
63,2005,2004,1,2
65,2005,2004,1,2
67,2005,2004,1,1.6
68,2005,2004,1,2.6
70,2005,2004,1,2.3
71,2005,2004,1,2
73,2005,2004,1,2
76,2005,2004,1,2.4
80,2005,2004,1,2.4
82,2005,2004,1,1.5
84,2005,2004,1,2.4
85,2005,2004,1,2.3
88,2005,2004,1,2.3
89,2005,2004,1,2.2
90,2005,2004,1,2.1
91,2005,2004,1,1.9
92,2005,2004,1,2.1
93,2005,2004,1,2.5
94,2005,2004,1,2.5
95,2005,2004,1,2.3
96,2005,2004,1,2.5
97,2005,2004,1,2.6
1,2004,2004,2,1.5
2,2004,2004,2,1.5
3,2004,2004,2,1.7
4,2004,2004,2,1.7
5,2004,2004,2,1.7
7,2004,2004,2,1.6
9,2004,2004,2,1.8
10,2004,2004,2,1.62828668
11,2004,2004,2,1.5
14,2004,2004,2,1.4
15,2004,2004,2,2
16,2004,2004,2,1.4
17,2004,2004,2,1.8
20,2004,2004,2,1.5
22,2004,2004,2,1.5
23,2004,2004,2,1.9
24,2004,2004,2,1.7
26,2004,2004,2,1.6
28,2004,2004,2,2.2
29,2004,2004,2,1.5
30,2004,2004,2,1.6
31,2004,2004,2,1.4
32,2004,2004,2,1.7
33,2004,2004,2,1.7
35,2004,2004,2,1.9
36,2004,2004,2,1.8
37,2004,2004,2,1.7
38,2004,2004,2,1.3
39,2004,2004,2,1.5
40,2004,2004,2,1.4
41,2004,2004,2,1.7
42,2004,2004,2,1.4
45,2004,2004,2,1.9
47,2004,2004,2,1.3
48,2004,2004,2,1.4
50,2004,2004,2,1.6
52,2004,2004,2,1.3
54,2004,2004,2,1.6
56,2004,2004,2,1.4
57,2004,2004,2,1.7
59,2004,2004,2,1.6
60,2004,2004,2,1.7
61,2004,2004,2,1.8
62,2004,2004,2,1.75
63,2004,2004,2,1.5
67,2004,2004,2,1.8
68,2004,2004,2,1.9
70,2004,2004,2,1.6
71,2004,2004,2,1.8
73,2004,2004,2,1.4
76,2004,2004,2,1.4
80,2004,2004,2,1.8
82,2004,2004,2,1.4
85,2004,2004,2,1.7
88,2004,2004,2,2
89,2004,2004,2,1.7
90,2004,2004,2,1.6
91,2004,2004,2,1.3
92,2004,2004,2,1.6
93,2004,2004,2,1.9
94,2004,2004,2,1.7
95,2004,2004,2,1.7
96,2004,2004,2,1.5
97,2004,2004,2,1.4
1,2005,2004,2,1.9
2,2005,2004,2,2.4
3,2005,2004,2,2.5
4,2005,2004,2,2.2
5,2005,2004,2,2
7,2005,2004,2,2.4
9,2005,2004,2,2.1
10,2005,2004,2,2.29374995
11,2005,2004,2,2.1
14,2005,2004,2,1.9
15,2005,2004,2,2.5
16,2005,2004,2,1.6
17,2005,2004,2,2.2
20,2005,2004,2,2.3
22,2005,2004,2,1.9
23,2005,2004,2,2.3
24,2005,2004,2,2
26,2005,2004,2,2.1
28,2005,2004,2,2.4
29,2005,2004,2,2.1
30,2005,2004,2,2
31,2005,2004,2,1.8
32,2005,2004,2,2
33,2005,2004,2,2
36,2005,2004,2,2.4
37,2005,2004,2,2
38,2005,2004,2,2.1
39,2005,2004,2,2.1
40,2005,2004,2,2.3
41,2005,2004,2,1.7
42,2005,2004,2,1.9
45,2005,2004,2,2.2
47,2005,2004,2,1.2
48,2005,2004,2,2.2
50,2005,2004,2,2.2
52,2005,2004,2,1.9
54,2005,2004,2,2.2
56,2005,2004,2,2
57,2005,2004,2,2.2
59,2005,2004,2,2.1
60,2005,2004,2,2.4
61,2005,2004,2,3
62,2005,2004,2,2
63,2005,2004,2,2.1
67,2005,2004,2,1.9
68,2005,2004,2,2.5
70,2005,2004,2,2.2
71,2005,2004,2,2.3
73,2005,2004,2,1.75
76,2005,2004,2,2.3
80,2005,2004,2,2.3
82,2005,2004,2,1.5
85,2005,2004,2,2.3
88,2005,2004,2,2.3
89,2005,2004,2,2.2
90,2005,2004,2,2.1
91,2005,2004,2,1.8
92,2005,2004,2,2
93,2005,2004,2,2.3
94,2005,2004,2,2.5
95,2005,2004,2,2.2
96,2005,2004,2,2.5
97,2005,2004,2,2.3
4,2004,2004,3,1.9
7,2004,2004,3,1.8
9,2004,2004,3,1.8
11,2004,2004,3,1.7
14,2004,2004,3,1.7
15,2004,2004,3,1.9
16,2004,2004,3,1.4
17,2004,2004,3,1.8
19,2004,2004,3,1.8
20,2004,2004,3,1.9
22,2004,2004,3,1.8
23,2004,2004,3,2
24,2004,2004,3,2
26,2004,2004,3,1.7
28,2004,2004,3,2
29,2004,2004,3,1.9
30,2004,2004,3,1.7
31,2004,2004,3,1.7
32,2004,2004,3,1.8
33,2004,2004,3,1.5
35,2004,2004,3,2
36,2004,2004,3,1.8
37,2004,2004,3,1.9
38,2004,2004,3,1.8
39,2004,2004,3,1.7
40,2004,2004,3,1.8
41,2004,2004,3,1.7
42,2004,2004,3,1.8
45,2004,2004,3,2.1
47,2004,2004,3,1.6
48,2004,2004,3,1.7
49,2004,2004,3,2
52,2004,2004,3,1.7
54,2004,2004,3,1.7
56,2004,2004,3,1.7
57,2004,2004,3,1.8
60,2004,2004,3,1.8
65,2004,2004,3,1.7
66,2004,2004,3,1.7
70,2004,2004,3,1.8
71,2004,2004,3,1.9
72,2004,2004,3,1.8
73,2004,2004,3,1.5
76,2004,2004,3,1.7
80,2004,2004,3,1.8
82,2004,2004,3,1.7
84,2004,2004,3,1.8
85,2004,2004,3,1.7
88,2004,2004,3,2
89,2004,2004,3,1.6
90,2004,2004,3,1.7
91,2004,2004,3,1.6
92,2004,2004,3,1.7
93,2004,2004,3,1.8
94,2004,2004,3,1.8
95,2004,2004,3,1.9
96,2004,2004,3,1.7
97,2004,2004,3,1.8
98,2004,2004,3,1.8
99,2004,2004,3,1.6
4,2005,2004,3,2.2
7,2005,2004,3,2.3
9,2005,2004,3,2.2
11,2005,2004,3,2.1
14,2005,2004,3,2.3
15,2005,2004,3,2.5
16,2005,2004,3,1.5
17,2005,2004,3,2.2
19,2005,2004,3,2.2
20,2005,2004,3,2.5
22,2005,2004,3,2
23,2005,2004,3,2.3
24,2005,2004,3,2.3
26,2005,2004,3,2.1
28,2005,2004,3,2.4
29,2005,2004,3,2.5
30,2005,2004,3,2.1
31,2005,2004,3,1.9
32,2005,2004,3,2
33,2005,2004,3,2
35,2005,2004,3,1.9
36,2005,2004,3,2.2
37,2005,2004,3,2.2
38,2005,2004,3,2.3
39,2005,2004,3,2
40,2005,2004,3,2.2
41,2005,2004,3,2.1
42,2005,2004,3,2.2
45,2005,2004,3,2.1
47,2005,2004,3,1.2
48,2005,2004,3,2.2
49,2005,2004,3,2.4
52,2005,2004,3,2.2
54,2005,2004,3,2
56,2005,2004,3,2
57,2005,2004,3,2.2
60,2005,2004,3,2.4
65,2005,2004,3,2.1
66,2005,2004,3,2.2
70,2005,2004,3,2.3
71,2005,2004,3,2.3
72,2005,2004,3,2.2
73,2005,2004,3,1.8
76,2005,2004,3,1.7
80,2005,2004,3,2.3
82,2005,2004,3,1.5
84,2005,2004,3,2.2
85,2005,2004,3,2.3
88,2005,2004,3,2.3
89,2005,2004,3,2.2
90,2005,2004,3,2
91,2005,2004,3,1.9
92,2005,2004,3,2
93,2005,2004,3,2.3
94,2005,2004,3,2.3
95,2005,2004,3,2.3
96,2005,2004,3,2.4
97,2005,2004,3,2.2
98,2005,2004,3,2.2
99,2005,2004,3,2.4
1,2004,2004,4,1.9
2,2004,2004,4,2
4,2004,2004,4,2
5,2004,2004,4,1.9
7,2004,2004,4,2
9,2004,2004,4,2.1
10,2004,2004,4,1.8061426
14,2004,2004,4,2
15,2004,2004,4,2
16,2004,2004,4,1.8
17,2004,2004,4,1.8
18,2004,2004,4,1.5
19,2004,2004,4,1.9
20,2004,2004,4,1.8
22,2004,2004,4,1.9
23,2004,2004,4,2
24,2004,2004,4,2.1
26,2004,2004,4,2
28,2004,2004,4,1.8
29,2004,2004,4,2
30,2004,2004,4,1.9
31,2004,2004,4,1.9
32,2004,2004,4,1.9
33,2004,2004,4,1.9
35,2004,2004,4,2
37,2004,2004,4,1.7
38,2004,2004,4,1.8
39,2004,2004,4,1.8
40,2004,2004,4,1.9
41,2004,2004,4,1.9
42,2004,2004,4,1.9
45,2004,2004,4,2.1
47,2004,2004,4,1.8
48,2004,2004,4,1.9
50,2004,2004,4,1.9
52,2004,2004,4,1.8
54,2004,2004,4,1.9
56,2004,2004,4,1.9
57,2004,2004,4,1.9
59,2004,2004,4,1.8
60,2004,2004,4,1.9
61,2004,2004,4,1.9
63,2004,2004,4,1.9
67,2004,2004,4,1.9
68,2004,2004,4,2.1
73,2004,2004,4,1.8
76,2004,2004,4,1.8
80,2004,2004,4,1.8
82,2004,2004,4,1.9
84,2004,2004,4,1.9
85,2004,2004,4,1.8
89,2004,2004,4,1.9
90,2004,2004,4,1.9
91,2004,2004,4,1.8
92,2004,2004,4,2
93,2004,2004,4,1.8
94,2004,2004,4,1.9
95,2004,2004,4,1.9
96,2004,2004,4,1.7
97,2004,2004,4,1.9
98,2004,2004,4,1.8
99,2004,2004,4,1.8
1,2005,2004,4,2.2
2,2005,2004,4,2.4
4,2005,2004,4,2.4
5,2005,2004,4,2.2
7,2005,2004,4,1.7
9,2005,2004,4,2.2
10,2005,2004,4,2.07705549
14,2005,2004,4,2.3
15,2005,2004,4,2.25
16,2005,2004,4,1.5
17,2005,2004,4,2
18,2005,2004,4,1.5
19,2005,2004,4,2
20,2005,2004,4,1.9
22,2005,2004,4,2
23,2005,2004,4,1.7
24,2005,2004,4,2
26,2005,2004,4,2.2
28,2005,2004,4,1.9
29,2005,2004,4,2.5
30,2005,2004,4,1.9
31,2005,2004,4,1.9
32,2005,2004,4,1.9
33,2005,2004,4,2
35,2005,2004,4,2
37,2005,2004,4,1.9
38,2005,2004,4,1.9
39,2005,2004,4,2
40,2005,2004,4,2.1
41,2005,2004,4,2.2
42,2005,2004,4,2
45,2005,2004,4,1.8
47,2005,2004,4,1.5
48,2005,2004,4,2.4
50,2005,2004,4,2.2
52,2005,2004,4,2.3
54,2005,2004,4,2.1
56,2005,2004,4,2
57,2005,2004,4,2
59,2005,2004,4,2
60,2005,2004,4,2.3
61,2005,2004,4,2.4
63,2005,2004,4,1.9
67,2005,2004,4,2.1
68,2005,2004,4,2.3
73,2005,2004,4,1.8
76,2005,2004,4,1.7
80,2005,2004,4,2.1
82,2005,2004,4,1.5
84,2005,2004,4,2
85,2005,2004,4,2.1
89,2005,2004,4,2
90,2005,2004,4,2
91,2005,2004,4,2
92,2005,2004,4,2.2
93,2005,2004,4,2.3
94,2005,2004,4,2
95,2005,2004,4,2.2
96,2005,2004,4,2
97,2005,2004,4,2.1
98,2005,2004,4,1.8
99,2005,2004,4,2
4,2005,2005,1,2
5,2005,2005,1,1.7
7,2005,2005,1,1.7
9,2005,2005,1,2.1
10,2005,2005,1,1.82153139
14,2005,2005,1,1.7
15,2005,2005,1,1.75
16,2005,2005,1,1.5
17,2005,2005,1,2
19,2005,2005,1,2
20,2005,2005,1,1.9
22,2005,2005,1,1.9
23,2005,2005,1,1.8
24,2005,2005,1,1.9
26,2005,2005,1,1.8
28,2005,2005,1,1.8
29,2005,2005,1,2
30,2005,2005,1,1.7
31,2005,2005,1,1.6
32,2005,2005,1,1.6
33,2005,2005,1,1.6
35,2005,2005,1,1.9
36,2005,2005,1,2.2
37,2005,2005,1,1.9
38,2005,2005,1,1.7
39,2005,2005,1,1.8
41,2005,2005,1,1.8
42,2005,2005,1,1.5
45,2005,2005,1,2
47,2005,2005,1,1.4
48,2005,2005,1,2
49,2005,2005,1,1.5
50,2005,2005,1,1.6
52,2005,2005,1,2
54,2005,2005,1,1.9
56,2005,2005,1,1.6
57,2005,2005,1,1.9
59,2005,2005,1,1.5
60,2005,2005,1,2.1
61,2005,2005,1,1.8
63,2005,2005,1,1.6
67,2005,2005,1,1.9
68,2005,2005,1,1.9
70,2005,2005,1,1.8
72,2005,2005,1,1.8
73,2005,2005,1,1.5
76,2005,2005,1,1.5
80,2005,2005,1,1.7712
82,2005,2005,1,1.3
84,2005,2005,1,1.7
85,2005,2005,1,1.9
88,2005,2005,1,1.7
89,2005,2005,1,1.8
90,2005,2005,1,1.7
91,2005,2005,1,1.9
92,2005,2005,1,2
93,2005,2005,1,2.1
94,2005,2005,1,2
95,2005,2005,1,1.7
96,2005,2005,1,1.8
97,2005,2005,1,1.7
98,2005,2005,1,1.5
99,2005,2005,1,1.8
4,2006,2005,1,2.2
5,2006,2005,1,2
7,2006,2005,1,2.4
9,2006,2005,1,2.2
10,2006,2005,1,2.1915406
14,2006,2005,1,2.2
15,2006,2005,1,2.25
16,2006,2005,1,2
17,2006,2005,1,2.4
19,2006,2005,1,2
20,2006,2005,1,2.2
22,2006,2005,1,2.2
23,2006,2005,1,1.8
24,2006,2005,1,1.8
26,2006,2005,1,2.2
28,2006,2005,1,2.2
29,2006,2005,1,2.4
30,2006,2005,1,2.5
31,2006,2005,1,2.1
32,2006,2005,1,2
33,2006,2005,1,2
36,2006,2005,1,2.4
37,2006,2005,1,2.3
38,2006,2005,1,2.1
39,2006,2005,1,2
41,2006,2005,1,2.2
42,2006,2005,1,1.9
45,2006,2005,1,1.8
48,2006,2005,1,2.4
49,2006,2005,1,2
50,2006,2005,1,1.8
52,2006,2005,1,2.2
54,2006,2005,1,2
56,2006,2005,1,2
57,2006,2005,1,2.3
59,2006,2005,1,2
60,2006,2005,1,2.4
61,2006,2005,1,2.6
63,2006,2005,1,2.3
67,2006,2005,1,1.8
68,2006,2005,1,2.5
70,2006,2005,1,2.2
72,2006,2005,1,2.1
73,2006,2005,1,2
76,2006,2005,1,1.5
80,2006,2005,1,2.1559
82,2006,2005,1,1.3
84,2006,2005,1,1.9
88,2006,2005,1,2.2
89,2006,2005,1,2.1
90,2006,2005,1,2
91,2006,2005,1,2.3
92,2006,2005,1,2.2
93,2006,2005,1,2.5
94,2006,2005,1,2.3
95,2006,2005,1,2.1
96,2006,2005,1,2
97,2006,2005,1,2.2
98,2006,2005,1,2.1
99,2006,2005,1,2.5
1,2005,2005,2,1.6
2,2005,2005,2,1.8
3,2005,2005,2,1.7
4,2005,2005,2,1.7
5,2005,2005,2,1.6
7,2005,2005,2,1.4
9,2005,2005,2,1.7
11,2005,2005,2,1.4
14,2005,2005,2,1.5
15,2005,2005,2,1.75
16,2005,2005,2,1.1
17,2005,2005,2,1.7
19,2005,2005,2,1.5
20,2005,2005,2,1.4
22,2005,2005,2,1.6
23,2005,2005,2,1.5
24,2005,2005,2,1.5
26,2005,2005,2,1.7
28,2005,2005,2,1.4
30,2005,2005,2,1.4
31,2005,2005,2,1.4
32,2005,2005,2,1.4
33,2005,2005,2,1.7
35,2005,2005,2,1.8
36,2005,2005,2,1.9
37,2005,2005,2,1.9
38,2005,2005,2,1.6
39,2005,2005,2,1.6
40,2005,2005,2,1.4
41,2005,2005,2,1.5
42,2005,2005,2,1.5
45,2005,2005,2,1.6
47,2005,2005,2,1.4
48,2005,2005,2,1.5
50,2005,2005,2,1.4
52,2005,2005,2,1.6
54,2005,2005,2,1.7
56,2005,2005,2,1.4
57,2005,2005,2,1.5
59,2005,2005,2,1.4
60,2005,2005,2,1.5
63,2005,2005,2,1.6
67,2005,2005,2,1.9
68,2005,2005,2,1.6
70,2005,2005,2,1.6
73,2005,2005,2,1.75
76,2005,2005,2,1.3
80,2005,2005,2,1.6494
82,2005,2005,2,1.3
84,2005,2005,2,1.4
85,2005,2005,2,1.7
88,2005,2005,2,1.6
89,2005,2005,2,1.7
90,2005,2005,2,1.6
92,2005,2005,2,1.6
93,2005,2005,2,1.9
95,2005,2005,2,1.5
96,2005,2005,2,1.6
97,2005,2005,2,1.4
98,2005,2005,2,1.4
99,2005,2005,2,1.6
1,2006,2005,2,2.1
2,2006,2005,2,2.4
3,2006,2005,2,2
4,2006,2005,2,2.2
5,2006,2005,2,2
7,2006,2005,2,2.1
9,2006,2005,2,2.2
11,2006,2005,2,2.1
14,2006,2005,2,1.9
15,2006,2005,2,2.25
16,2006,2005,2,2
17,2006,2005,2,2
19,2006,2005,2,2
20,2006,2005,2,1.8
